KPI_Metric_Id,Task_ID,Resource_IDs,Durations_Resource_IDs,Task_Weight
200,227,"[35, 37]","[30.5, 32.5]",0.03713107688037929
200,228,"[2, 7, 39, 53]","[63.25, 63.75, 57.0, 19.5]",0.3845022708589846
200,229,"[5, 16, 24]","[60.5, 15.0, 41.0]",0.1944197053743331
200,230,"[19, 29, 56]","[61.25, 49.0, 22.0]",0.01369919887840978
201,226,"[23, 25, 41, 52]","[71.5, 11.5, 37.0, 27.75]",0.37024774800789306
201,227,"[35, 37]","[23.25, 60.5]",0.03713107688037929
201,228,"[2, 7, 39, 53]","[53.0, 26.25, 14.0, 48.75]",0.3845022708589846
201,229,"[5, 16, 24]","[52.0, 41.5, 29.25]",0.1944197053743331
201,230,"[19, 29, 56]","[68.5, 36.5, 13.25]",0.01369919887840978
202,226,"[23, 25, 41, 52]","[25.5, 25.25, 15.75, 38.5]",0.37024774800789306
202,227,"[35, 37]","[75.0, 14.5]",0.03713107688037929
202,228,"[2, 7, 39, 53]","[0.75, 46.75, 2.75, 8.25]",0.3845022708589846
202,229,"[5, 16, 24]","[22.75, 8.5, 28.0]",0.1944197053743331
202,230,"[19, 29, 56]","[17.75, 41.5, 28.0]",0.01369919887840978
203,226,"[23, 25, 41, 52]","[43.5, 12.5, 26.75, 6.75]",0.37024774800789306
203,227,"[35, 37]","[50.25, 49.5]",0.03713107688037929
203,228,"[2, 7, 39, 53]","[63.75, 43.75, 35.75, 0.75]",0.3845022708589846
203,229,"[5, 16, 24]","[73.75, 30.25, 27.25]",0.1944197053743331
203,230,"[19, 29, 56]","[71.0, 1.25, 20.0]",0.01369919887840978
204,226,"[23, 25, 41, 52]","[43.5, 44.0, 65.75, 51.25]",0.37024774800789306
204,227,"[35, 37]","[44.0, 18.0]",0.03713107688037929
204,228,"[2, 7, 39, 53]","[45.75, 73.25, 43.75, 61.5]",0.3845022708589846
204,229,"[5, 16, 24]","[55.25, 56.0, 45.75]",0.1944197053743331
204,230,"[19, 29, 56]","[16.0, 69.0, 11.0]",0.01369919887840978
205,226,"[23, 25, 41, 52]","[6.5, 36.5, 56.75, 18.25]",0.37024774800789306
205,227,"[35, 37]","[15.75, 13.0]",0.03713107688037929
205,228,"[2, 7, 39, 53]","[36.75, 69.25, 9.5, 51.75]",0.3845022708589846
205,229,"[5, 16, 24]","[26.5, 5.5, 59.5]",0.1944197053743331
205,230,"[19, 29, 56]","[44.25, 59.25, 56.5]",0.01369919887840978
206,226,"[23, 25, 41, 52]","[7.0, 8.0, 4.0, 13.75]",0.37024774800789306
206,227,"[35, 37]","[67.75, 21.5]",0.03713107688037929
206,228,"[2, 7, 39, 53]","[35.75, 32.25, 9.75, 22.5]",0.3845022708589846
206,229,"[5, 16, 24]","[52.0, 15.25, 13.5]",0.1944197053743331
206,230,"[19, 29, 56]","[12.0, 10.5, 33.0]",0.01369919887840978
207,226,"[23, 25, 41, 52]","[67.75, 34.25, 46.75, 19.75]",0.37024774800789306
207,227,"[35, 37]","[27.5, 36.5]",0.03713107688037929
207,228,"[2, 7, 39, 53]","[62.0, 4.5, 67.0, 14.5]",0.3845022708589846
207,229,"[5, 16, 24]","[66.25, 72.25, 63.5]",0.1944197053743331
207,230,"[19, 29, 56]","[64.75, 45.0, 21.75]",0.01369919887840978
208,226,"[23, 25, 41, 52]","[32.0, 38.0, 19.5, 53.75]",0.37024774800789306
208,227,"[35, 37]","[63.25, 50.75]",0.03713107688037929
208,228,"[2, 7, 39, 53]","[58.25, 25.25, 42.25, 19.5]",0.3845022708589846
208,229,"[5, 16, 24]","[9.0, 51.5, 63.25]",0.1944197053743331
208,230,"[19, 29, 56]","[35.0, 3.25, 0.75]",0.01369919887840978
209,226,"[23, 25, 41, 52]","[59.75, 10.0, 4.25, 53.0]",0.37024774800789306
209,227,"[35, 37]","[52.25, 55.5]",0.03713107688037929
209,228,"[2, 7, 39, 53]","[64.0, 18.5, 41.25, 2.5]",0.3845022708589846
209,229,"[5, 16, 24]","[34.75, 39.75, 49.0]",0.1944197053743331
209,230,"[19, 29, 56]","[38.0, 18.5, 24.75]",0.01369919887840978
210,226,"[23, 25, 41, 52]","[20.75, 2.25, 7.0, 25.75]",0.37024774800789306
210,227,"[35, 37]","[43.5, 50.25]",0.03713107688037929
210,228,"[2, 7, 39, 53]","[61.25, 42.75, 31.75, 11.75]",0.3845022708589846
210,229,"[5, 16, 24]","[57.75, 6.0, 49.25]",0.1944197053743331
210,230,"[19, 29, 56]","[9.0, 7.5, 5.0]",0.01369919887840978
211,226,"[23, 25, 41, 52]","[44.0, 69.75, 63.5, 44.75]",0.37024774800789306
211,227,"[35, 37]","[15.0, 29.5]",0.03713107688037929
211,228,"[2, 7, 39, 53]","[52.0, 31.0, 23.5, 31.5]",0.3845022708589846
211,229,"[5, 16, 24]","[38.75, 64.0, 34.5]",0.1944197053743331
211,230,"[19, 29, 56]","[8.25, 3.0, 45.75]",0.01369919887840978
212,226,"[23, 25, 41, 52]","[14.5, 51.25, 59.25, 41.25]",0.37024774800789306
212,227,"[35, 37]","[40.0, 62.5]",0.03713107688037929
212,228,"[2, 7, 39, 53]","[16.25, 74.5, 37.25, 64.25]",0.3845022708589846
212,229,"[5, 16, 24]","[2.25, 41.5, 33.75]",0.1944197053743331
212,230,"[19, 29, 56]","[28.25, 42.0, 5.25]",0.01369919887840978
213,226,"[23, 25, 41, 52]","[58.75, 18.25, 17.25, 0.5]",0.37024774800789306
213,227,"[35, 37]","[67.75, 57.75]",0.03713107688037929
213,228,"[2, 7, 39, 53]","[41.75, 48.25, 17.5, 2.25]",0.3845022708589846
213,229,"[5, 16, 24]","[50.25, 44.25, 62.75]",0.1944197053743331
213,230,"[19, 29, 56]","[42.25, 32.0, 62.25]",0.01369919887840978
214,226,"[23, 25, 41, 52]","[33.75, 46.0, 63.25, 42.25]",0.37024774800789306
214,227,"[35, 37]","[43.0, 4.5]",0.03713107688037929
214,228,"[2, 7, 39, 53]","[24.5, 8.5, 17.5, 58.25]",0.3845022708589846
214,229,"[5, 16, 24]","[34.25, 66.0, 11.25]",0.1944197053743331
214,230,"[19, 29, 56]","[42.25, 1.5, 60.25]",0.01369919887840978
215,226,"[23, 25, 41, 52]","[10.25, 9.5, 68.0, 59.0]",0.37024774800789306
215,227,"[35, 37]","[47.75, 27.0]",0.03713107688037929
215,228,"[2, 7, 39, 53]","[26.0, 1.75, 53.25, 51.0]",0.3845022708589846
215,229,"[5, 16, 24]","[32.0, 36.0, 12.0]",0.1944197053743331
215,230,"[19, 29, 56]","[63.5, 71.25, 12.75]",0.01369919887840978
216,226,"[23, 25, 41, 52]","[43.25, 50.25, 12.25, 57.75]",0.37024774800789306
216,227,"[35, 37]","[7.75, 27.75]",0.03713107688037929
216,228,"[2, 7, 39, 53]","[68.5, 58.5, 73.0, 21.25]",0.3845022708589846
216,229,"[5, 16, 24]","[55.0, 8.75, 22.25]",0.1944197053743331
216,230,"[19, 29, 56]","[22.25, 31.0, 39.0]",0.01369919887840978
217,226,"[23, 25, 41, 52]","[2.5, 12.5, 74.5, 0.75]",0.37024774800789306
217,227,"[35, 37]","[26.25, 13.0]",0.03713107688037929
217,228,"[2, 7, 39, 53]","[8.5, 40.5, 41.75, 18.0]",0.3845022708589846
217,229,"[5, 16, 24]","[35.5, 0.25, 11.5]",0.1944197053743331
217,230,"[19, 29, 56]","[70.75, 31.0, 64.5]",0.01369919887840978
218,226,"[23, 25, 41, 52]","[40.0, 73.75, 22.75, 3.0]",0.37024774800789306
218,227,"[35, 37]","[59.75, 70.25]",0.03713107688037929
218,228,"[2, 7, 39, 53]","[27.0, 31.0, 30.25, 73.75]",0.3845022708589846
218,229,"[5, 16, 24]","[24.0, 0.25, 22.0]",0.1944197053743331
218,230,"[19, 29, 56]","[57.75, 60.0, 3.0]",0.01369919887840978
219,226,"[23, 25, 41, 52]","[14.25, 59.0, 73.25, 43.75]",0.37024774800789306
219,227,"[35, 37]","[22.75, 57.0]",0.03713107688037929
219,228,"[2, 7, 39, 53]","[11.0, 64.75, 53.5, 44.5]",0.3845022708589846
219,229,"[5, 16, 24]","[19.5, 39.0, 32.25]",0.1944197053743331
219,230,"[19, 29, 56]","[57.25, 65.0, 18.0]",0.01369919887840978
220,226,"[23, 25, 41, 52]","[25.5, 29.0, 11.25, 50.5]",0.37024774800789306
220,227,"[35, 37]","[21.25, 75.0]",0.03713107688037929
220,228,"[2, 7, 39, 53]","[24.75, 23.75, 59.0, 38.0]",0.3845022708589846
220,229,"[5, 16, 24]","[13.5, 0.5, 64.5]",0.1944197053743331
220,230,"[19, 29, 56]","[73.25, 37.5, 18.75]",0.01369919887840978
221,226,"[23, 25, 41, 52]","[9.0, 41.0, 57.5, 9.5]",0.37024774800789306
221,227,"[35, 37]","[23.25, 37.5]",0.03713107688037929
221,228,"[2, 7, 39, 53]","[59.0, 2.25, 74.25, 40.25]",0.3845022708589846
221,229,"[5, 16, 24]","[26.25, 47.25, 37.0]",0.1944197053743331
221,230,"[19, 29, 56]","[72.25, 52.25, 24.5]",0.01369919887840978
222,226,"[23, 25, 41, 52]","[48.0, 28.75, 33.75, 52.25]",0.37024774800789306
222,227,"[35, 37]","[14.0, 26.5]",0.03713107688037929
222,228,"[2, 7, 39, 53]","[59.25, 33.25, 31.25, 45.75]",0.3845022708589846
222,229,"[5, 16, 24]","[40.75, 74.0, 24.75]",0.1944197053743331
222,230,"[19, 29, 56]","[35.75, 11.75, 71.5]",0.01369919887840978
223,231,"[30, 47]","[5.75, 56.25]",0.009662508720588756
223,232,"[1, 48]","[35.5, 11.25]",0.00011153340984543716
223,233,"[6, 8, 21, 33, 50]","[41.25, 74.0, 70.5, 29.25, 34.75]",0.3109801964020978
223,234,"[10, 49, 51]","[2.25, 71.75, 38.75]",0.03685828736942308
223,235,"[35, 37]","[41.25, 14.75]",0.642387474098045
224,231,"[30, 47]","[69.5, 12.75]",0.009662508720588756
224,232,"[1, 48]","[72.75, 39.5]",0.00011153340984543716
224,233,"[6, 8, 21, 33, 50]","[74.0, 22.0, 73.0, 74.75, 4.25]",0.3109801964020978
224,234,"[10, 49, 51]","[64.25, 22.5, 13.25]",0.03685828736942308
224,235,"[35, 37]","[47.0, 15.0]",0.642387474098045
225,231,"[30, 47]","[0.5, 37.0]",0.009662508720588756
225,232,"[1, 48]","[18.0, 8.0]",0.00011153340984543716
225,233,"[6, 8, 21, 33, 50]","[47.0, 68.0, 20.75, 25.0, 59.0]",0.3109801964020978
225,234,"[10, 49, 51]","[68.5, 31.5, 66.5]",0.03685828736942308
225,235,"[35, 37]","[27.5, 70.25]",0.642387474098045
226,231,"[30, 47]","[16.0, 59.0]",0.009662508720588756
226,232,"[1, 48]","[24.5, 72.5]",0.00011153340984543716
226,233,"[6, 8, 21, 33, 50]","[59.75, 11.0, 15.5, 56.75, 30.5]",0.3109801964020978
226,234,"[10, 49, 51]","[36.25, 1.5, 8.5]",0.03685828736942308
226,235,"[35, 37]","[30.0, 30.25]",0.642387474098045
227,231,"[30, 47]","[7.0, 25.75]",0.009662508720588756
227,232,"[1, 48]","[52.5, 25.5]",0.00011153340984543716
227,233,"[6, 8, 21, 33, 50]","[5.75, 59.0, 23.25, 32.75, 74.25]",0.3109801964020978
227,234,"[10, 49, 51]","[50.5, 15.0, 60.75]",0.03685828736942308
227,235,"[35, 37]","[50.0, 52.75]",0.642387474098045
228,231,"[30, 47]","[69.0, 34.5]",0.009662508720588756
228,232,"[1, 48]","[20.25, 72.75]",0.00011153340984543716
228,233,"[6, 8, 21, 33, 50]","[20.75, 20.25, 32.0, 5.5, 71.25]",0.3109801964020978
228,234,"[10, 49, 51]","[20.5, 49.75, 39.75]",0.03685828736942308
228,235,"[35, 37]","[68.0, 36.25]",0.642387474098045
229,231,"[30, 47]","[32.5, 39.5]",0.009662508720588756
229,232,"[1, 48]","[12.25, 18.25]",0.00011153340984543716
229,233,"[6, 8, 21, 33, 50]","[42.75, 38.0, 26.0, 62.5, 67.75]",0.3109801964020978
229,234,"[10, 49, 51]","[64.25, 30.25, 33.0]",0.03685828736942308
229,235,"[35, 37]","[53.0, 50.5]",0.642387474098045
230,231,"[30, 47]","[68.25, 57.25]",0.009662508720588756
230,232,"[1, 48]","[61.5, 68.25]",0.00011153340984543716
230,233,"[6, 8, 21, 33, 50]","[35.5, 47.75, 41.5, 59.25, 36.5]",0.3109801964020978
230,234,"[10, 49, 51]","[21.25, 3.5, 42.25]",0.03685828736942308
230,235,"[35, 37]","[60.25, 23.25]",0.642387474098045
231,231,"[30, 47]","[24.0, 37.5]",0.009662508720588756
231,232,"[1, 48]","[51.5, 42.75]",0.00011153340984543716
231,233,"[6, 8, 21, 33, 50]","[47.75, 6.0, 46.25, 9.25, 48.0]",0.3109801964020978
231,234,"[10, 49, 51]","[43.5, 52.25, 66.0]",0.03685828736942308
231,235,"[35, 37]","[25.75, 20.25]",0.642387474098045
232,231,"[30, 47]","[18.0, 36.0]",0.009662508720588756
232,232,"[1, 48]","[75.0, 50.0]",0.00011153340984543716
232,233,"[6, 8, 21, 33, 50]","[53.75, 57.75, 40.0, 15.0, 58.25]",0.3109801964020978
232,234,"[10, 49, 51]","[25.5, 23.5, 71.75]",0.03685828736942308
232,235,"[35, 37]","[6.25, 64.25]",0.642387474098045
233,231,"[30, 47]","[0.75, 60.75]",0.009662508720588756
233,232,"[1, 48]","[3.75, 33.5]",0.00011153340984543716
233,233,"[6, 8, 21, 33, 50]","[73.5, 61.75, 72.75, 2.5, 49.0]",0.3109801964020978
233,234,"[10, 49, 51]","[68.5, 46.5, 49.75]",0.03685828736942308
233,235,"[35, 37]","[54.25, 8.5]",0.642387474098045
234,231,"[30, 47]","[18.25, 21.0]",0.009662508720588756
234,232,"[1, 48]","[74.5, 13.0]",0.00011153340984543716
234,233,"[6, 8, 21, 33, 50]","[75.0, 63.5, 6.25, 2.75, 16.0]",0.3109801964020978
234,234,"[10, 49, 51]","[32.25, 10.75, 26.75]",0.03685828736942308
234,235,"[35, 37]","[10.25, 65.5]",0.642387474098045
235,231,"[30, 47]","[75.0, 29.25]",0.009662508720588756
235,232,"[1, 48]","[11.0, 25.25]",0.00011153340984543716
235,233,"[6, 8, 21, 33, 50]","[28.75, 46.5, 30.75, 51.0, 62.5]",0.3109801964020978
235,234,"[10, 49, 51]","[38.0, 56.0, 34.75]",0.03685828736942308
235,235,"[35, 37]","[41.5, 46.5]",0.642387474098045
236,231,"[30, 47]","[0.75, 72.5]",0.009662508720588756
236,232,"[1, 48]","[36.0, 18.0]",0.00011153340984543716
236,233,"[6, 8, 21, 33, 50]","[39.25, 7.0, 56.5, 39.75, 53.0]",0.3109801964020978
236,234,"[10, 49, 51]","[12.0, 24.5, 29.25]",0.03685828736942308
236,235,"[35, 37]","[21.0, 44.75]",0.642387474098045
237,231,"[30, 47]","[6.0, 28.25]",0.009662508720588756
237,232,"[1, 48]","[6.5, 11.75]",0.00011153340984543716
237,233,"[6, 8, 21, 33, 50]","[10.75, 23.25, 0.5, 3.75, 31.75]",0.3109801964020978
237,234,"[10, 49, 51]","[28.75, 4.25, 54.5]",0.03685828736942308
237,235,"[35, 37]","[1.0, 19.0]",0.642387474098045
238,231,"[30, 47]","[65.75, 48.75]",0.009662508720588756
238,232,"[1, 48]","[45.5, 38.5]",0.00011153340984543716
238,233,"[6, 8, 21, 33, 50]","[5.25, 68.25, 43.0, 6.25, 12.25]",0.3109801964020978
238,234,"[10, 49, 51]","[65.0, 60.5, 60.75]",0.03685828736942308
238,235,"[35, 37]","[44.5, 65.25]",0.642387474098045
239,231,"[30, 47]","[36.25, 23.75]",0.009662508720588756
239,232,"[1, 48]","[36.25, 60.25]",0.00011153340984543716
239,233,"[6, 8, 21, 33, 50]","[41.75, 30.5, 15.5, 64.75, 66.25]",0.3109801964020978
239,234,"[10, 49, 51]","[53.75, 52.0, 15.5]",0.03685828736942308
239,235,"[35, 37]","[69.0, 41.5]",0.642387474098045
240,231,"[30, 47]","[11.25, 32.0]",0.009662508720588756
240,232,"[1, 48]","[46.0, 26.0]",0.00011153340984543716
240,233,"[6, 8, 21, 33, 50]","[53.25, 58.5, 5.25, 12.25, 45.75]",0.3109801964020978
240,234,"[10, 49, 51]","[55.75, 66.0, 64.0]",0.03685828736942308
240,235,"[35, 37]","[33.5, 58.0]",0.642387474098045
241,231,"[30, 47]","[21.5, 3.0]",0.009662508720588756
241,232,"[1, 48]","[9.5, 62.25]",0.00011153340984543716
241,233,"[6, 8, 21, 33, 50]","[31.75, 30.75, 9.25, 19.5, 15.0]",0.3109801964020978
241,234,"[10, 49, 51]","[23.75, 22.0, 67.75]",0.03685828736942308
241,235,"[35, 37]","[17.75, 29.0]",0.642387474098045
242,231,"[30, 47]","[75.0, 18.75]",0.009662508720588756
242,232,"[1, 48]","[39.5, 49.5]",0.00011153340984543716
242,233,"[6, 8, 21, 33, 50]","[16.25, 19.75, 33.25, 8.25, 20.5]",0.3109801964020978
242,234,"[10, 49, 51]","[71.5, 39.0, 20.25]",0.03685828736942308
242,235,"[35, 37]","[57.5, 68.0]",0.642387474098045
243,231,"[30, 47]","[61.25, 2.0]",0.009662508720588756
243,232,"[1, 48]","[68.5, 54.0]",0.00011153340984543716
243,233,"[6, 8, 21, 33, 50]","[8.0, 51.75, 16.5, 2.5, 7.25]",0.3109801964020978
243,234,"[10, 49, 51]","[44.0, 71.25, 68.5]",0.03685828736942308
243,235,"[35, 37]","[66.5, 27.0]",0.642387474098045
244,231,"[30, 47]","[38.5, 73.75]",0.009662508720588756
244,232,"[1, 48]","[35.25, 20.0]",0.00011153340984543716
244,233,"[6, 8, 21, 33, 50]","[63.75, 72.25, 54.75, 61.75, 1.75]",0.3109801964020978
244,234,"[10, 49, 51]","[47.0, 33.5, 27.0]",0.03685828736942308
244,235,"[35, 37]","[42.25, 16.75]",0.642387474098045
245,231,"[30, 47]","[8.5, 63.25]",0.009662508720588756
245,232,"[1, 48]","[38.5, 54.5]",0.00011153340984543716
245,233,"[6, 8, 21, 33, 50]","[3.5, 27.5, 68.25, 56.25, 33.0]",0.3109801964020978
245,234,"[10, 49, 51]","[72.75, 12.75, 8.75]",0.03685828736942308
245,235,"[35, 37]","[4.25, 50.75]",0.642387474098045
246,231,"[30, 47]","[73.75, 42.5]",0.009662508720588756
246,232,"[1, 48]","[53.0, 28.25]",0.00011153340984543716
246,233,"[6, 8, 21, 33, 50]","[55.25, 21.75, 13.5, 41.5, 26.75]",0.3109801964020978
246,234,"[10, 49, 51]","[75.0, 61.75, 12.75]",0.03685828736942308
246,235,"[35, 37]","[39.75, 34.5]",0.642387474098045
247,231,"[30, 47]","[37.0, 62.25]",0.009662508720588756
247,232,"[1, 48]","[46.75, 6.5]",0.00011153340984543716
247,233,"[6, 8, 21, 33, 50]","[29.75, 19.75, 50.5, 48.0, 61.5]",0.3109801964020978
247,234,"[10, 49, 51]","[16.25, 74.75, 1.5]",0.03685828736942308
247,235,"[35, 37]","[34.75, 6.75]",0.642387474098045
248,231,"[30, 47]","[31.25, 45.75]",0.009662508720588756
248,232,"[1, 48]","[3.25, 37.5]",0.00011153340984543716
248,233,"[6, 8, 21, 33, 50]","[33.75, 73.5, 48.0, 43.75, 70.25]",0.3109801964020978
248,234,"[10, 49, 51]","[26.0, 47.0, 39.5]",0.03685828736942308
248,235,"[35, 37]","[72.25, 67.5]",0.642387474098045
249,231,"[30, 47]","[13.0, 54.5]",0.009662508720588756
249,232,"[1, 48]","[41.0, 42.25]",0.00011153340984543716
249,233,"[6, 8, 21, 33, 50]","[4.5, 5.5, 70.5, 62.25, 42.5]",0.3109801964020978
249,234,"[10, 49, 51]","[53.25, 39.75, 5.75]",0.03685828736942308
249,235,"[35, 37]","[67.5, 57.75]",0.642387474098045
250,231,"[30, 47]","[40.25, 45.75]",0.009662508720588756
250,232,"[1, 48]","[34.0, 10.25]",0.00011153340984543716
250,233,"[6, 8, 21, 33, 50]","[49.0, 31.0, 21.0, 28.25, 3.5]",0.3109801964020978
250,234,"[10, 49, 51]","[58.0, 29.5, 11.0]",0.03685828736942308
250,235,"[35, 37]","[35.0, 37.25]",0.642387474098045
251,231,"[30, 47]","[37.0, 59.25]",0.009662508720588756
251,232,"[1, 48]","[1.25, 20.75]",0.00011153340984543716
251,233,"[6, 8, 21, 33, 50]","[22.0, 27.5, 14.25, 72.5, 59.5]",0.3109801964020978
251,234,"[10, 49, 51]","[58.0, 50.5, 20.5]",0.03685828736942308
251,235,"[35, 37]","[31.25, 71.0]",0.642387474098045
252,231,"[30, 47]","[18.75, 9.5]",0.009662508720588756
252,232,"[1, 48]","[9.75, 1.75]",0.00011153340984543716
252,233,"[6, 8, 21, 33, 50]","[48.25, 55.5, 17.0, 11.0, 17.75]",0.3109801964020978
252,234,"[10, 49, 51]","[65.75, 39.5, 39.75]",0.03685828736942308
252,235,"[35, 37]","[13.0, 49.75]",0.642387474098045
253,231,"[30, 47]","[41.0, 56.25]",0.009662508720588756
253,232,"[1, 48]","[8.5, 54.75]",0.00011153340984543716
253,233,"[6, 8, 21, 33, 50]","[43.25, 49.75, 55.5, 30.5, 40.75]",0.3109801964020978
253,234,"[10, 49, 51]","[22.25, 74.5, 3.25]",0.03685828736942308
253,235,"[35, 37]","[36.5, 12.0]",0.642387474098045
254,231,"[30, 47]","[18.0, 21.5]",0.009662508720588756
254,232,"[1, 48]","[57.0, 26.0]",0.00011153340984543716
254,233,"[6, 8, 21, 33, 50]","[70.75, 73.75, 9.0, 15.5, 27.5]",0.3109801964020978
254,234,"[10, 49, 51]","[69.75, 8.0, 64.0]",0.03685828736942308
254,235,"[35, 37]","[42.0, 12.5]",0.642387474098045
255,231,"[30, 47]","[70.5, 27.0]",0.009662508720588756
255,232,"[1, 48]","[20.0, 40.25]",0.00011153340984543716
255,233,"[6, 8, 21, 33, 50]","[42.5, 33.5, 10.75, 63.0, 22.0]",0.3109801964020978
255,234,"[10, 49, 51]","[63.5, 31.0, 7.25]",0.03685828736942308
255,235,"[35, 37]","[12.75, 66.5]",0.642387474098045
256,231,"[30, 47]","[49.75, 20.0]",0.009662508720588756
256,232,"[1, 48]","[48.0, 11.75]",0.00011153340984543716
256,233,"[6, 8, 21, 33, 50]","[23.25, 7.5, 65.25, 57.75, 73.0]",0.3109801964020978
256,234,"[10, 49, 51]","[56.5, 30.75, 5.25]",0.03685828736942308
256,235,"[35, 37]","[56.75, 15.25]",0.642387474098045
257,231,"[30, 47]","[44.75, 61.25]",0.009662508720588756
257,232,"[1, 48]","[62.5, 64.25]",0.00011153340984543716
257,233,"[6, 8, 21, 33, 50]","[66.75, 28.25, 22.25, 26.0, 57.0]",0.3109801964020978
257,234,"[10, 49, 51]","[23.5, 1.0, 28.5]",0.03685828736942308
257,235,"[35, 37]","[46.0, 22.25]",0.642387474098045
258,231,"[30, 47]","[5.5, 57.75]",0.009662508720588756
258,232,"[1, 48]","[8.75, 64.75]",0.00011153340984543716
258,233,"[6, 8, 21, 33, 50]","[6.25, 61.25, 36.0, 66.5, 75.0]",0.3109801964020978
258,234,"[10, 49, 51]","[67.75, 71.5, 10.75]",0.03685828736942308
258,235,"[35, 37]","[39.75, 40.0]",0.642387474098045
259,231,"[30, 47]","[13.5, 5.5]",0.009662508720588756
259,232,"[1, 48]","[21.25, 55.25]",0.00011153340984543716
259,233,"[6, 8, 21, 33, 50]","[20.0, 46.0, 50.25, 58.5, 36.5]",0.3109801964020978
259,234,"[10, 49, 51]","[17.5, 71.75, 51.5]",0.03685828736942308
259,235,"[35, 37]","[72.75, 8.5]",0.642387474098045
260,231,"[30, 47]","[15.25, 29.0]",0.009662508720588756
260,232,"[1, 48]","[63.0, 44.25]",0.00011153340984543716
260,233,"[6, 8, 21, 33, 50]","[34.25, 6.75, 41.5, 31.0, 21.5]",0.3109801964020978
260,234,"[10, 49, 51]","[40.5, 34.75, 63.0]",0.03685828736942308
260,235,"[35, 37]","[71.0, 57.75]",0.642387474098045
261,231,"[30, 47]","[73.0, 14.25]",0.009662508720588756
261,232,"[1, 48]","[50.5, 65.5]",0.00011153340984543716
261,233,"[6, 8, 21, 33, 50]","[11.25, 1.25, 56.0, 9.5, 24.25]",0.3109801964020978
261,234,"[10, 49, 51]","[43.25, 56.75, 50.75]",0.03685828736942308
261,235,"[35, 37]","[67.25, 45.0]",0.642387474098045
262,231,"[30, 47]","[51.75, 38.0]",0.009662508720588756
262,232,"[1, 48]","[51.25, 72.75]",0.00011153340984543716
262,233,"[6, 8, 21, 33, 50]","[69.5, 12.0, 73.5, 11.25, 55.0]",0.3109801964020978
262,234,"[10, 49, 51]","[35.25, 8.75, 53.75]",0.03685828736942308
262,235,"[35, 37]","[6.0, 29.0]",0.642387474098045
263,231,"[30, 47]","[75.0, 61.25]",0.009662508720588756
263,232,"[1, 48]","[74.5, 24.75]",0.00011153340984543716
263,233,"[6, 8, 21, 33, 50]","[23.75, 41.0, 25.75, 72.75, 17.0]",0.3109801964020978
263,234,"[10, 49, 51]","[40.75, 9.25, 26.0]",0.03685828736942308
263,235,"[35, 37]","[75.0, 35.0]",0.642387474098045
264,231,"[30, 47]","[2.75, 73.5]",0.009662508720588756
264,232,"[1, 48]","[6.0, 68.0]",0.00011153340984543716
264,233,"[6, 8, 21, 33, 50]","[19.75, 14.25, 4.75, 63.25, 26.25]",0.3109801964020978
264,234,"[10, 49, 51]","[55.0, 49.5, 46.5]",0.03685828736942308
264,235,"[35, 37]","[31.5, 64.5]",0.642387474098045
265,231,"[30, 47]","[29.5, 43.25]",0.009662508720588756
265,232,"[1, 48]","[46.75, 2.25]",0.00011153340984543716
265,233,"[6, 8, 21, 33, 50]","[53.0, 29.75, 7.5, 55.0, 40.75]",0.3109801964020978
265,234,"[10, 49, 51]","[36.5, 22.5, 32.75]",0.03685828736942308
265,235,"[35, 37]","[49.5, 34.75]",0.642387474098045
266,231,"[30, 47]","[38.5, 32.5]",0.009662508720588756
266,232,"[1, 48]","[24.25, 68.75]",0.00011153340984543716
266,233,"[6, 8, 21, 33, 50]","[9.25, 25.0, 46.25, 30.75, 53.5]",0.3109801964020978
266,234,"[10, 49, 51]","[17.25, 17.5, 35.75]",0.03685828736942308
266,235,"[35, 37]","[34.0, 56.25]",0.642387474098045
267,231,"[30, 47]","[69.75, 60.25]",0.009662508720588756
267,232,"[1, 48]","[61.5, 18.0]",0.00011153340984543716
267,233,"[6, 8, 21, 33, 50]","[71.75, 65.5, 0.75, 50.75, 47.0]",0.3109801964020978
267,234,"[10, 49, 51]","[28.0, 39.25, 6.25]",0.03685828736942308
267,235,"[35, 37]","[20.0, 48.5]",0.642387474098045
268,231,"[30, 47]","[70.5, 44.5]",0.009662508720588756
268,232,"[1, 48]","[53.0, 56.25]",0.00011153340984543716
268,233,"[6, 8, 21, 33, 50]","[9.75, 19.75, 69.0, 63.75, 50.0]",0.3109801964020978
268,234,"[10, 49, 51]","[3.25, 1.25, 10.5]",0.03685828736942308
268,235,"[35, 37]","[22.0, 1.25]",0.642387474098045
269,231,"[30, 47]","[51.75, 30.25]",0.009662508720588756
269,232,"[1, 48]","[26.25, 17.0]",0.00011153340984543716
269,233,"[6, 8, 21, 33, 50]","[22.5, 44.0, 5.75, 65.75, 12.25]",0.3109801964020978
269,234,"[10, 49, 51]","[69.75, 72.25, 33.75]",0.03685828736942308
269,235,"[35, 37]","[39.25, 56.5]",0.642387474098045
270,231,"[30, 47]","[23.75, 66.25]",0.009662508720588756
270,232,"[1, 48]","[67.25, 5.5]",0.00011153340984543716
270,233,"[6, 8, 21, 33, 50]","[64.75, 2.25, 3.0, 53.5, 44.25]",0.3109801964020978
270,234,"[10, 49, 51]","[50.25, 30.25, 42.25]",0.03685828736942308
270,235,"[35, 37]","[10.5, 69.0]",0.642387474098045
